p,q,T
34732.47000000,0.03533200,1625681587574
34732.47000000,0.02514600,1625681588513
34739.97000000,0.01439800,1625681589269
34739.97000000,0.04260900,1625681589511
34739.97000000,0.01439500,1625681590269
34746.57000000,0.01439500,1625681591274
34746.57000000,0.01439500,1625681592276
34734.61000000,0.01439500,1625681592646
34724.95000000,0.01439500,1625681593224
34724.95000000,0.01837400,1625681593590
34724.95000000,0.01439500,1625681594225
34724.95000000,0.01061400,1625681594529
34746.56000000,0.01439500,1625681595272
34746.56000000,0.00493600,1625681596274
34745.29000000,0.00945900,1625681596274
34745.28000000,0.01439600,1625681597271
34744.00000000,0.01439600,1625681598268
34744.00000000,0.01747600,1625681598532
34733.69000000,0.01439600,1625681598532
34723.48000000,0.01439500,1625681599224
34726.10000000,0.01097200,1625681600245
34726.10000000,0.00342300,1625681600245
34726.10000000,0.04659100,1625681600634
34750.51000000,0.01439200,1625681602274
34750.51000000,0.01960100,1625681602643
34742.89000000,0.01439200,1625681602643
34733.36000000,0.01439200,1625681603225
34755.72000000,0.01439100,1625681604274
34757.73000000,0.01439100,1625681605274
34756.99000000,0.01439100,1625681606272
34744.38000000,0.01439100,1625681606864
34737.83000000,0.01439100,1625681607225
34738.26000000,0.01439000,1625681608224
34757.60000000,0.01439000,1625681609267
34757.05000000,0.01439000,1625681610269
34746.50000000,0.01439000,1625681611069
34740.35000000,0.01439000,1625681611226
34738.26000000,0.01439000,1625681612226
34738.05000000,0.01439000,1625681613230
34753.50000000,0.01439200,1625681614270
34753.50000000,0.01439200,1625681615269
34752.12000000,0.01439200,1625681616271
34752.12000000,0.01439100,1625681617268
34746.29000000,0.01439100,1625681617498
34735.48000000,0.01439100,1625681618247
34735.48000000,0.00898600,1625681618291
34732.61000000,0.01439200,1625681619248
34755.17000000,0.01439000,1625681620278
34756.53000000,0.00798000,1625681621267
34755.17000000,0.00641000,1625681621267
34755.17000000,0.01439100,1625681622272
34744.02000000,0.01439100,1625681623200
34744.39000000,0.01280700,1625681623259
34734.61000000,0.00816000,1625681624085
34755.17000000,0.00860100,1625681624272
34752.65000000,0.01439100,1625681625273
34744.39000000,0.01439100,1625681626208
34733.95000000,0.01439100,1625681626227
34754.06000000,0.01439000,1625681627274
34743.91000000,0.01439200,1625681628266
34750.51000000,0.01439200,1625681629272
34752.12000000,0.01439200,1625681630272
34756.77000000,0.01256000,1625681631272
34755.17000000,0.00957400,1625681632268
34744.52000000,0.00481700,1625681632284
34755.17000000,0.03170800,1625681633167
34744.51000000,0.01439100,1625681633167
34733.21000000,0.01439200,1625681633247
34733.21000000,0.01439200,1625681634224
34733.21000000,0.03737400,1625681634230
34732.61000000,0.01439200,1625681635226
34732.61000000,0.01439200,1625681636225
34733.95000000,0.01439200,1625681637226
34735.59000000,0.00865900,1625681638225
34735.59000000,0.00573300,1625681638225
34735.59000000,0.01745300,1625681638420
34755.09000000,0.01439200,1625681639270
34757.60000000,0.01439100,1625681641269
34742.83000000,0.01439200,1625681642323
34755.09000000,0.01439200,1625681643278
34742.82000000,0.01439200,1625681643491
34734.61000000,0.01439200,1625681644228
34742.83000000,0.01439200,1625681645279
34750.01000000,0.01031200,1625681646270
34744.21000000,0.01439100,1625681647281
34752.10000000,0.01439100,1625681648271
34744.50000000,0.01439100,1625681648349
34738.98000000,0.01439100,1625681649226
34737.96000000,0.01439100,1625681650227
34738.07000000,0.01439100,1625681651225
34738.07000000,0.02417900,1625681651297
34755.77000000,0.01439100,1625681652277
34755.77000000,0.00303100,1625681653277
34755.77000000,0.01136000,1625681653277
34755.40000000,0.01022600,1625681654271
34753.03000000,0.01439200,1625681655270
34754.04000000,0.00393200,1625681656279
34754.04000000,0.01046000,1625681656279
34742.82000000,0.01439200,1625681656442
34731.40000000,0.01439400,1625681657248
34749.41000000,0.01439500,1625681658277
34734.61000000,0.01439500,1625681658452
34723.71000000,0.01439500,1625681659229
34744.71000000,0.01439500,1625681660274
34744.52000000,0.01439600,1625681661277
34743.92000000,0.01439600,1625681662273
34743.92000000,0.01413300,1625681663272
34743.92000000,0.01439600,1625681664274
34743.92000000,0.01550600,1625681664415
34733.30000000,0.01439600,1625681664415
34724.57000000,0.01439500,1625681665233
34724.57000000,0.01179700,1625681665473
34724.57000000,0.01439500,1625681666247
34727.47000000,0.01439500,1625681667228
34728.12000000,0.01439600,1625681668251
34728.12000000,0.02197000,1625681668488
34728.12000000,0.01439500,1625681669228
34728.12000000,0.00664000,1625681669430
34745.11000000,0.01439500,1625681670275
34745.11000000,0.02212100,1625681670435
34734.60000000,0.01439500,1625681670435
34723.71000000,0.01439500,1625681671237
34744.52000000,0.01439500,1625681672276
34734.60000000,0.01439500,1625681672557
34724.53000000,0.00480400,1625681673228
34724.53000000,0.00959100,1625681673228
34725.00000000,0.01439500,1625681674227
34725.00000000,0.00798500,1625681674492
34744.51000000,0.01439500,1625681675274
34734.60000000,0.01439500,1625681675597
34725.00000000,0.01432600,1625681676227
34724.57000000,0.00666800,1625681677227
34732.69000000,0.01439600,1625681679502
34725.00000000,0.00557400,1625681680228
34744.51000000,0.01439600,1625681681277
34732.69000000,0.01439600,1625681681609
34724.71000000,0.00477400,1625681682253
34743.91000000,0.01439700,1625681683274
34743.91000000,0.01439700,1625681684279
34741.73000000,0.01439800,1625681685273
34741.73000000,0.00830200,1625681686270
34741.73000000,0.00609600,1625681686270
34740.86000000,0.01439800,1625681687277
34740.86000000,0.04457100,1625681687562
34740.86000000,0.01439800,1625681688274
34727.86000000,0.01439800,1625681688565
34722.22000000,0.01439800,1625681689228
34720.83000000,0.01296900,1625681690230
34720.83000000,0.02648800,1625681690507
34740.00000000,0.01439800,1625681691275
34738.34000000,0.01439900,1625681692276
34738.34000000,0.02115900,1625681692575
34738.34000000,0.01439800,1625681693275
34738.34000000,0.02963800,1625681693515
34728.81000000,0.01439800,1625681693633
34720.94000000,0.01439900,1625681694253
34720.94000000,0.03191000,1625681694517
34741.53000000,0.01439800,1625681695274
34728.82000000,0.01439800,1625681695678
34721.71000000,0.01439800,1625681696250
34736.61000000,0.01439800,1625681697274
34736.26000000,0.01439800,1625681698276
34736.26000000,0.02094000,1625681698629
34736.26000000,0.01439800,1625681699281
34736.26000000,0.00982100,1625681699570
34728.98000000,0.01439800,1625681699690
34721.71000000,0.01439700,1625681700229
34738.60000000,0.01439700,1625681701277
34736.68000000,0.01439700,1625681702274
34736.68000000,0.00969800,1625681702640
34736.68000000,0.01439600,1625681703279
34738.58000000,0.01439800,1625681704286
34738.58000000,0.00857500,1625681705280
34738.58000000,0.00582300,1625681705280
34743.03000000,0.01215400,1625681706274
34736.26000000,0.00224300,1625681706274
34736.26000000,0.00775700,1625681707278
34742.78000000,0.00979900,1625681709276
34742.78000000,0.00459800,1625681709276
34742.78000000,0.00601600,1625681710277
34744.51000000,0.01036800,1625681712275
34744.51000000,0.00402800,1625681712275
34744.51000000,0.00634000,1625681713211
34732.69000000,0.00365000,1625681713211
34732.69000000,0.01439600,1625681713639
34724.84000000,0.01439600,1625681714229
34724.84000000,0.01439500,1625681715230
34724.88000000,0.01439600,1625681716253
34724.88000000,0.03437900,1625681716705
34724.88000000,0.01439600,1625681717229
34744.22000000,0.01439600,1625681718274
34744.22000000,0.00807400,1625681718718
34732.65000000,0.01439600,1625681718718
34724.88000000,0.01000000,1625681718718
34724.58000000,0.01000000,1625681719167
34724.58000000,0.01030000,1625681719229
34724.58000000,0.00409600,1625681719229
34728.20000000,0.01439600,1625681720230
34724.84000000,0.01370200,1625681721231
34727.27000000,0.00926200,1625681722230
34734.60000000,0.00513300,1625681722775
34725.29000000,0.01417900,1625681723252
34746.17000000,0.01439500,1625681725276
34746.17000000,0.01439500,1625681726278
34746.17000000,0.01439500,1625681727276
34746.17000000,0.01476900,1625681727789
34734.60000000,0.01439500,1625681728010
34727.86000000,0.01439500,1625681728230
34727.86000000,0.00575600,1625681728447
34727.86000000,0.00719700,1625681729050
34727.86000000,0.00387000,1625681729231
34746.07000000,0.01439500,1625681732273
34745.56000000,0.01439500,1625681733276
34745.56000000,0.02380600,1625681733864
34745.56000000,0.01439500,1625681734274
34745.56000000,0.01000000,1625681734742
34742.82000000,0.01439600,1625681735291
34730.00000000,0.00312900,1625681735917
34730.00000000,0.01126800,1625681735974
34724.57000000,0.01439600,1625681736236
34724.57000000,0.00628600,1625681736818
34741.53000000,0.01439600,1625681737284
34741.53000000,0.01000000,1625681737863
34745.56000000,0.01439500,1625681738253
34734.60000000,0.01439500,1625681738934
34726.89000000,0.01138300,1625681739225
34734.60000000,0.00231100,1625681739822
34726.89000000,0.01439600,1625681740236
34741.53000000,0.01439600,1625681741250
34741.53000000,0.01439600,1625681742253
34739.99000000,0.01115700,1625681743250
34739.99000000,0.00324000,1625681743250
34739.99000000,0.02000200,1625681743831
34730.61000000,0.01439700,1625681743831
34722.20000000,0.01421100,1625681744240
34722.20000000,0.04626200,1625681744832
34722.20000000,0.00215900,1625681745229
34736.49000000,0.01439900,1625681746248
34736.49000000,0.05779000,1625681746895
34736.49000000,0.01439900,1625681747247
34724.99000000,0.01439900,1625681747891
34714.07000000,0.01439900,1625681748233
34714.07000000,0.02680800,1625681748840
34734.41000000,0.01440100,1625681749256
34734.41000000,0.00438200,1625681749900
34734.41000000,0.01439900,1625681750250
34736.68000000,0.01439900,1625681751247
34736.68000000,0.01439900,1625681752245
34736.68000000,0.00518200,1625681753251
34735.52000000,0.00921800,1625681753251
34734.06000000,0.01102500,1625681754251
34734.06000000,0.00337500,1625681754251
34734.06000000,0.03674600,1625681754905
34722.30000000,0.01440000,1625681754905
34715.61000000,0.01440000,1625681755227
34716.97000000,0.01439900,1625681756228
34716.97000000,0.06477900,1625681757081
34716.97000000,0.01440000,1625681757246
34715.62000000,0.01440200,1625681758240
34715.62000000,0.01000000,1625681758789
34712.00000000,0.01440100,1625681759231
34732.81000000,0.01440200,1625681760252
34732.81000000,0.03003200,1625681761190
34732.81000000,0.01440200,1625681761248
34731.22000000,0.01440200,1625681762253
34732.81000000,0.01440000,1625681763254
34721.67000000,0.01440100,1625681764246
34731.71000000,0.01440100,1625681765253
34732.44000000,0.01440100,1625681766246
34732.46000000,0.01440200,1625681767251
34774.99000000,0.00285000,1625681767412
34719.33000000,0.01440200,1625681768096
34712.37000000,0.01440200,1625681768228
34712.51000000,0.01440200,1625681769228
34713.22000000,0.01440100,1625681770226
34732.14000000,0.01440100,1625681771249
34732.14000000,0.01440100,1625681772248
34732.61000000,0.01440100,1625681773247
34721.11000000,0.01440100,1625681774205
34719.82000000,0.01439700,1625681774229
34731.79000000,0.01299000,1625681775244
34724.67000000,0.03203400,1625681776200
34742.43000000,0.01439700,1625681776251
34742.43000000,0.01439700,1625681777252
34741.53000000,0.00939900,1625681778256
34731.80000000,0.00499800,1625681778259
34731.80000000,0.01439700,1625681779261
34740.28000000,0.01082000,1625681781250
34738.61000000,0.00357700,1625681781250
34738.61000000,0.01439700,1625681782249
34731.79000000,0.01439700,1625681782326
34719.83000000,0.01439900,1625681783244
34717.57000000,0.01440100,1625681784241
34716.27000000,0.01440100,1625681785254
34716.27000000,0.01440200,1625681786250
34712.67000000,0.01440100,1625681787231
34732.46000000,0.01440200,1625681789256
34732.61000000,0.01440200,1625681790249
34718.47000000,0.01440200,1625681790339
34712.51000000,0.01000000,1625681790339
34711.86000000,0.01440200,1625681791237
34732.56000000,0.01440400,1625681792258
34724.80000000,0.01440400,1625681793260
34724.80000000,0.01440400,1625681794253
34727.31000000,0.01440400,1625681795258
34727.31000000,0.00470100,1625681795287
34724.80000000,0.00529900,1625681795287
34726.67000000,0.00907100,1625681796252
34724.80000000,0.00533300,1625681796252
34713.10000000,0.01440400,1625681796391
34710.00000000,0.01441000,1625681796391
34706.01000000,0.01440700,1625681797240
34700.00000000,0.01441000,1625681797420
34698.16000000,0.01440700,1625681798243
34721.15000000,0.01440700,1625681799262
34721.15000000,0.02905300,1625681799400
34721.15000000,0.01440700,1625681800253
34718.47000000,0.01440700,1625681801252
34706.01000000,0.01440700,1625681801454
34700.01000000,0.01440900,1625681802245
34700.01000000,0.03886400,1625681802404
34700.01000000,0.01440800,1625681803230
34698.15000000,0.01440800,1625681804230
34699.71000000,0.01440800,1625681805227
34716.44000000,0.01440800,1625681806258
34716.44000000,0.02022100,1625681806509
34716.44000000,0.01440800,1625681807252
34720.22000000,0.00688800,1625681808582
34720.22000000,0.00751300,1625681808638
34709.00000000,0.01440100,1625681809229
34712.57000000,0.00233300,1625681810234
34712.57000000,0.00647900,1625681810234
34732.79000000,0.01440100,1625681811256
34732.68000000,0.01440000,1625681812253
34720.22000000,0.01440100,1625681812751
34712.57000000,0.01440100,1625681813227
34732.46000000,0.01440100,1625681814253
34732.46000000,0.01440500,1625681815258
34726.81000000,0.00311100,1625681816251
34726.81000000,0.01129200,1625681816251
34726.81000000,0.02062400,1625681816485
34712.08000000,0.00520300,1625681816485
34712.08000000,0.00920200,1625681816596
34707.29000000,0.01440300,1625681817231
34707.29000000,0.00222200,1625681818228
34731.12000000,0.01440400,1625681819262
34729.94000000,0.01440500,1625681820266
34723.71000000,0.00716400,1625681821260
34723.71000000,0.00724100,1625681821260
34723.71000000,0.01498400,1625681821495
34723.71000000,0.01374800,1625681822263
34714.82000000,0.01440400,1625681822322
34708.97000000,0.01440200,1625681823231
34727.69000000,0.01440400,1625681824256
34713.24000000,0.01440400,1625681824612
34705.43000000,0.01440300,1625681825232
34725.56000000,0.01440300,1625681826249
34724.80000000,0.01440300,1625681827257
34715.30000000,0.01091600,1625681827616
34715.30000000,0.00348700,1625681827680
34707.29000000,0.00800800,1625681828231
34730.49000000,0.01440200,1625681829255
34729.70000000,0.01440300,1625681830254
34715.30000000,0.01440300,1625681830774
34701.01000000,0.01440500,1625681831250
34724.06000000,0.01440400,1625681832256
34724.06000000,0.01145400,1625681832676
34724.06000000,0.01440600,1625681833253
34721.47000000,0.01440600,1625681834254
34719.64000000,0.01440800,1625681835252
34705.30000000,0.01440800,1625681835743
34699.34000000,0.01440600,1625681836234
34700.33000000,0.01440600,1625681837230
34700.86000000,0.00592700,1625681838230
34700.86000000,0.00847900,1625681838230
34700.86000000,0.03476700,1625681838688
34718.69000000,0.01362400,1625681839254
34718.60000000,0.00615300,1625681840252
34718.60000000,0.00825400,1625681840252
34718.60000000,0.01440700,1625681841255
34718.60000000,0.03109700,1625681841697
34705.84000000,0.00491200,1625681841697
34705.84000000,0.00949500,1625681841808
34700.00000000,0.01440700,1625681842229
34700.26000000,0.00603300,1625681843232
34717.60000000,0.01440700,1625681844252
34717.55000000,0.01440600,1625681845254
34707.64000000,0.01440700,1625681845814
34700.00000000,0.01440600,1625681846231
34717.55000000,0.01440600,1625681847254
34716.25000000,0.01440600,1625681848253
34708.05000000,0.01440600,1625681848822
34700.53000000,0.01440600,1625681849232
34718.68000000,0.01440700,1625681850254
34716.66000000,0.01440700,1625681851253
34707.50000000,0.01440700,1625681851909
34700.26000000,0.01440600,1625681852232
34717.52000000,0.01440600,1625681853254
34718.94000000,0.01440600,1625681854254
34718.94000000,0.00991400,1625681855251
34718.94000000,0.00449200,1625681855251
34718.70000000,0.01440600,1625681856253
34709.75000000,0.01440600,1625681856976
34700.13000000,0.01440600,1625681857231
34700.26000000,0.01440500,1625681858233
34723.97000000,0.01440100,1625681859260
34719.99000000,0.01440100,1625681860272
34719.98000000,0.01440100,1625681862285
34706.08000000,0.01440400,1625681863248
34709.00000000,0.01440500,1625681864243
34720.23000000,0.01440500,1625681865259
34720.23000000,0.01440400,1625681866266
34720.23000000,0.01157000,1625681866292
34723.71000000,0.01440300,1625681868252
34724.00000000,0.01440300,1625681869257
34717.17000000,0.01440300,1625681869446
34723.07000000,0.01440300,1625681870256
34723.06000000,0.01440300,1625681871266
34717.73000000,0.01440200,1625681872248
34723.71000000,0.01440300,1625681873252
34723.71000000,0.01333300,1625681874252
34722.30000000,0.00904200,1625681875255
34718.01000000,0.00536000,1625681875256
34722.30000000,0.03577700,1625681876145
34718.00000000,0.01440200,1625681876145
34706.89000000,0.00902700,1625681876233
34718.00000000,0.00537500,1625681876255
34706.89000000,0.03542400,1625681877147
34706.89000000,0.01440200,1625681877231
34706.89000000,0.01440200,1625681878233
34706.89000000,0.01440200,1625681879234
34706.89000000,0.01440200,1625681880233
34724.80000000,0.01440200,1625681881259
34724.80000000,0.03245800,1625681881289
34719.21000000,0.00409800,1625681881289
34719.21000000,0.01030400,1625681881348
34719.21000000,0.00680700,1625681882287
34719.00000000,0.01440200,1625681883292
34708.73000000,0.01266100,1625681884235
34708.73000000,0.02396700,1625681884339
34723.58000000,0.01440200,1625681885269
34723.58000000,0.01440200,1625681886253
34723.71000000,0.00326000,1625681887256
34723.71000000,0.01114200,1625681887256
34724.80000000,0.00404500,1625681888257
34724.80000000,0.01035700,1625681888257
34724.64000000,0.01151300,1625681889254
34724.64000000,0.00288900,1625681889254
34724.64000000,0.02786500,1625681889454
34724.64000000,0.01440200,1625681890260
34719.00000000,0.01440200,1625681890575
34709.76000000,0.01241500,1625681891233
34722.89000000,0.01440200,1625681892262
34722.71000000,0.01440200,1625681893253
34719.00000000,0.01440200,1625681893581
34709.76000000,0.01440200,1625681894233
34709.63000000,0.01417600,1625681895233
34709.63000000,0.01395000,1625681895497
34722.71000000,0.01440200,1625681896264
34719.00000000,0.01440200,1625681896612
34709.76000000,0.01440200,1625681897234
34708.54000000,0.01440200,1625681898244
34708.54000000,0.00942500,1625681899234
34708.54000000,0.00497700,1625681899234
34708.54000000,0.01440200,1625681900232
34708.54000000,0.00490000,1625681901235
34722.89000000,0.01440200,1625681903260
34718.00000000,0.01440200,1625681903639
34708.54000000,0.00841000,1625681904234
34708.54000000,0.00599200,1625681904234
34708.54000000,0.00241800,1625681905236
34722.30000000,0.01440200,1625681906253
34722.30000000,0.01440200,1625681907254
34722.30000000,0.01440200,1625681908259
34722.20000000,0.01264300,1625681909256
34722.20000000,0.02565100,1625681909605
34722.20000000,0.01440200,1625681910264
34722.20000000,0.01440200,1625681911252
34718.00000000,0.01237800,1625681911804
34718.00000000,0.00202400,1625681911860
34709.00000000,0.00756600,1625681912235
34722.19000000,0.01440200,1625681913254
34721.67000000,0.00793800,1625681914275
34721.67000000,0.00646400,1625681914275
34721.67000000,0.00753400,1625681914697
34721.67000000,0.00834200,1625681915253
34718.00000000,0.00753400,1625681915310
34721.31000000,0.01440200,1625681916257
34718.00000000,0.01440200,1625681916811
34709.63000000,0.01440200,1625681917234
34709.63000000,0.01440200,1625681918233
34709.01000000,0.00741500,1625681919235
34709.63000000,0.00698700,1625681919235
34709.63000000,0.01440200,1625681920234
34721.04000000,0.01440200,1625681921257
34720.61000000,0.01440200,1625681922257
34720.45000000,0.01440200,1625681923259
34720.45000000,0.01358100,1625681924258
34720.45000000,0.02165300,1625681924819
34720.45000000,0.01440200,1625681925257
34720.23000000,0.01440200,1625681926260
34717.73000000,0.01440200,1625681926921
34708.73000000,0.01440200,1625681927239
34708.73000000,0.02957600,1625681927895
34708.73000000,0.01440300,1625681928251
34708.07000000,0.01440400,1625681929254
34707.61000000,0.01440400,1625681930234
34707.61000000,0.01440400,1625681931235
34707.61000000,0.00479700,1625681932234
34707.61000000,0.00457200,1625681932234
34749.99000000,0.01130400,1625681935081
34719.08000000,0.01440400,1625681936263
34719.08000000,0.01440400,1625681937257
34717.80000000,0.01440900,1625681938262
34717.83000000,0.01440700,1625681939269
34717.83000000,0.02421400,1625681940136
34717.83000000,0.00279900,1625681940256
34704.43000000,0.01440800,1625681940314
34698.15000000,0.00800900,1625681940314
34695.47000000,0.01440700,1625681941238
34709.12000000,0.01441400,1625681942278
34690.00000000,0.01442000,1625681943224
34688.36000000,0.00456700,1625681943224
34693.16000000,0.01441300,1625681943280
34678.99000000,0.01002300,1625681944248
34692.83000000,0.00439000,1625681944296
34678.99000000,0.01219100,1625681945183
34697.63000000,0.01441300,1625681945261
34697.63000000,0.01441300,1625681946265
34697.63000000,0.03442200,1625681947245
34697.63000000,0.01441300,1625681947260
34697.63000000,0.00285000,1625681947462
34702.86000000,0.01441200,1625681948262
34702.86000000,0.02849100,1625681949241
34702.86000000,0.00654200,1625681949260
34693.14000000,0.01441300,1625681949321
34702.92000000,0.01441300,1625681950262
34702.92000000,0.01441300,1625681951260
34705.60000000,0.01441100,1625681952259
34696.80000000,0.01441100,1625681953312
34687.27000000,0.01441400,1625681954255
34702.91000000,0.01441300,1625681955261
34700.09000000,0.01441000,1625681956264
34711.10000000,0.01441200,1625681957258
34707.97000000,0.01441200,1625681958265
34696.80000000,0.01000000,1625681958467
34694.31000000,0.01441200,1625681958467
34680.50000000,0.01441100,1625681959238
34680.41000000,0.01441300,1625681960249
34680.02000000,0.01441300,1625681961241
34699.04000000,0.01441300,1625681962255
34691.82000000,0.01441300,1625681962528
34680.50000000,0.01441300,1625681963237
34699.86000000,0.01441400,1625681964261
34699.86000000,0.02194700,1625681964506
34720.23000000,0.01440700,1625681966266
34707.22000000,0.01440700,1625681966666
34696.46000000,0.01440700,1625681967247
34720.22000000,0.01821300,1625681968845
34720.22000000,0.01440700,1625681969273
34720.22000000,0.01270100,1625681970260
34707.22000000,0.00938300,1625681970680
34739.99000000,0.01130600,1625681970720
34719.13000000,0.01440700,1625681971261
34719.13000000,0.02002100,1625681971723
34719.13000000,0.01440700,1625681972261
34719.13000000,0.00832600,1625681973262
34718.96000000,0.00608100,1625681973262
34707.22000000,0.01440700,1625681973794
34683.97000000,0.01000000,1625681974240
34698.48000000,0.00440700,1625681974240
34692.10000000,0.01440900,1625681975253
34689.95000000,0.01441100,1625681976257
34713.66000000,0.01440900,1625681977262
34697.78000000,0.01441100,1625681977939
34689.48000000,0.01349400,1625681978251
34688.54000000,0.01441000,1625681979239
34713.66000000,0.01441000,1625681980262
34698.75000000,0.01441000,1625681981045
34687.70000000,0.00350500,1625681981250
34687.70000000,0.01090700,1625681981250
34688.56000000,0.00346600,1625681982241
34688.56000000,0.01094500,1625681982241
34688.54000000,0.01295200,1625681983238
34713.85000000,0.01441100,1625681984266
34713.85000000,0.00896000,1625681985021
34713.85000000,0.01441000,1625681985306
34713.66000000,0.01441100,1625681986277
34713.66000000,0.01441100,1625681987275
34698.07000000,0.01441100,1625681988112
34690.77000000,0.01298900,1625681988239
34690.77000000,0.01647400,1625681988999
34711.95000000,0.01441100,1625681989264
34711.95000000,0.01214500,1625681990064
34711.95000000,0.01441100,1625681990267
34712.84000000,0.01441100,1625681991262
34711.95000000,0.01441100,1625681992263
34698.07000000,0.01441100,1625681993128
34693.16000000,0.01440900,1625681993241
34692.34000000,0.01440900,1625681994239
34714.21000000,0.01440900,1625681995263
34714.21000000,0.02259800,1625681995489
34713.66000000,0.01440900,1625681996272
34712.95000000,0.01441000,1625681997261
34712.95000000,0.03891200,1625681998125
34712.95000000,0.00761100,1625681998292
34704.87000000,0.01440800,1625681998350
34692.17000000,0.02742400,1625681999143
34713.67000000,0.01277000,1625681999267
34713.67000000,0.03646300,1625682000148
34713.67000000,0.00209100,1625682000262
34700.55000000,0.01440900,1625682000318
34692.37000000,0.02205400,1625682001145
34713.07000000,0.01440900,1625682001275
34713.34000000,0.00986700,1625682002282
34713.34000000,0.04633000,1625682003151
34700.55000000,0.01440900,1625682003151
34692.78000000,0.01297700,1625682003239
34692.78000000,0.00576100,1625682004029
34688.67000000,0.00696200,1625682004317
34688.67000000,0.00745000,1625682004317
34688.67000000,0.00720400,1625682004408
34687.77000000,0.01441000,1625682005241
34679.97000000,0.01441400,1625682006257
34679.41000000,0.01441400,1625682007242
34679.41000000,0.00988100,1625682008261
34701.38000000,0.01441500,1625682010265
34701.38000000,0.01441600,1625682011263
34685.38000000,0.01441600,1625682012289
34676.53000000,0.01441600,1625682013254
34676.53000000,0.00606700,1625682014241
34700.24000000,0.01441700,1625682016266
34697.09000000,0.01441600,1625682021263
34697.09000000,0.01441600,1625682022265
34694.92000000,0.01441600,1625682023262
34694.92000000,0.02534500,1625682023619
34694.92000000,0.01441700,1625682024264
34682.91000000,0.01441700,1625682024418
34676.53000000,0.01000000,1625682024418
34676.11000000,0.00856700,1625682025240
34699.26000000,0.01441500,1625682026266
34698.94000000,0.01441700,1625682027262
34698.94000000,0.01653700,1625682027384
34698.94000000,0.01441700,1625682028277
34681.69000000,0.01441700,1625682028515
34676.25000000,0.00493000,1625682029241
34698.69000000,0.01441600,1625682031267
34699.77000000,0.01441600,1625682032263
34684.10000000,0.01441600,1625682032578
34676.11000000,0.01441600,1625682033241
34700.00000000,0.01441600,1625682034262
34700.00000000,0.01441600,1625682035265
34699.76000000,0.01133500,1625682036263
34699.76000000,0.00308100,1625682036263
34700.11000000,0.01441500,1625682037264
34700.11000000,0.01000000,1625682037301
34688.19000000,0.01441500,1625682038498
34680.00000000,0.01441500,1625682039241
34680.00000000,0.01027200,1625682039579
34680.00000000,0.01441500,1625682040242
34679.76000000,0.01441500,1625682041245
34700.56000000,0.01441500,1625682042264
34688.35000000,0.01441500,1625682042656
34680.00000000,0.01441500,1625682043241
34680.50000000,0.01441600,1625682044254
34677.66000000,0.01441600,1625682045242
34680.50000000,0.00706700,1625682046242
34688.35000000,0.01441500,1625682047461
34679.00000000,0.00483700,1625682048251
34700.00000000,0.01441600,1625682049272
34698.94000000,0.01441600,1625682050263
34699.78000000,0.01441600,1625682051263
34700.00000000,0.01441600,1625682052269
34700.00000000,0.01309400,1625682053266
34700.00000000,0.01441600,1625682054263
34700.00000000,0.04438500,1625682054519
34683.71000000,0.00751600,1625682054519
34683.71000000,0.00690000,1625682054578
34677.59000000,0.01441600,1625682055242
34677.59000000,0.01970500,1625682055520
34698.71000000,0.01441600,1625682056264
34698.71000000,0.01441600,1625682057263
34698.71000000,0.03617400,1625682057590
34698.71000000,0.01318600,1625682058262
34684.88000000,0.01441600,1625682058427
34677.90000000,0.02258100,1625682058561
34698.00000000,0.01064600,1625682059264
34698.00000000,0.00377000,1625682059264
34698.00000000,0.02945700,1625682059566
34684.88000000,0.01069400,1625682059566
34684.88000000,0.00372200,1625682059681
34678.00000000,0.01441600,1625682060243
34678.05000000,0.01441400,1625682061244
34679.11000000,0.01282200,1625682062261
34679.11000000,0.01441600,1625682063254
34679.11000000,0.00789600,1625682063583
34696.29000000,0.01441700,1625682064273
34696.29000000,0.00225900,1625682064646
34696.29000000,0.01441700,1625682065301
34696.29000000,0.01662200,1625682065586
34681.90000000,0.01441700,1625682065710
34676.35000000,0.01441600,1625682066243
34676.35000000,0.00392000,1625682067253
34691.74000000,0.01441700,1625682068283
34691.74000000,0.00896700,1625682068655
34691.74000000,0.01441700,1625682069263
34681.90000000,0.01441700,1625682069712
34675.89000000,0.00607500,1625682070254
34698.30000000,0.01441500,1625682072272
34698.70000000,0.01144300,1625682073270
34698.70000000,0.00296900,1625682073270
34709.94000000,0.01440600,1625682074937
34709.25000000,0.00660900,1625682074937
34719.22000000,0.01440600,1625682076267
34720.00000000,0.01440600,1625682077265
34709.94000000,0.01440600,1625682077999
34694.38000000,0.01440900,1625682078256
34690.31000000,0.01440900,1625682079243
34690.31000000,0.00763300,1625682080246
34694.35000000,0.00677400,1625682080246
34694.35000000,0.00331100,1625682080704
34718.01000000,0.01440600,1625682081262
34718.01000000,0.01440600,1625682082272
34707.76000000,0.01440700,1625682083010
34698.74000000,0.01440700,1625682083244
34718.00000000,0.01440600,1625682084266
34718.00000000,0.01440700,1625682085266
34716.76000000,0.01440700,1625682086265
34707.72000000,0.01440700,1625682086826
34698.73000000,0.01440700,1625682087243
34698.73000000,0.00463000,1625682088257
34698.73000000,0.00361000,1625682088257
34713.98000000,0.01440800,1625682089273
34718.29000000,0.01440700,1625682090267
34718.00000000,0.01440700,1625682091268
34707.71000000,0.01440700,1625682092090
